id,type,address,number,postal_code,municipality,province,location,public,available,hours,lat,lon
5519.0,,Rue de l Aéropostale,11.0,4460.0,Grâce-Hollogne,Liège,"rez de ch, zone orange",,,,50.6575014,5.483576
5520.0,,Rue de l Aéropostale ,11.0,4460.0,Grâce-Hollogne,Liège,"rez de ch, zone bleu",,,,50.6575014,5.483576
5521.0,,Houtstraat,3.0,2260.0,Oevel,Antwerpen,in kast op 1° verdiep ingang magazijn,,,,51.13282905,4.928937150119287
5523.0,,Rue De Ropaix ,16.0,7370.0,Dour,Hainaut,hoofdingang links,,,,,
5524.0,,Gistelsesteenweg ,2.0,8460.0,Oudenburg,West-Vlaanderen,aan de kerk,,,,51.16473405,3.015067820325534
5525.0,,Brugsesteenweg,85.0,8460.0,Oudenburg,West-Vlaanderen,aan de muur,,,,51.2212897,2.9774976756017955
5526.0,Appareil fixe-Vast apparaat,Marialoopsteenweg,51.0,8760.0,Meulebeke,West-Vlaanderen,Ingang TWE Meulebeke,Oui-Ja,Oui-Ja,,50.9640663,3.325234689838483
5527.0,,Pastoor Bungenerslaan,34.0,3930.0,Achel,Limburg,achter receptie,,,,51.258289500000004,5.479360404497394
5528.0,,Jan van Gentstraat ,7.0,2000.0,Antwerpen,Antwerpen,"rechts v inkomhal,kanto",,,,51.17402895,3.7605299769712976
5532.0,,Nieuwmoerse Steenweg ,113.0,2990.0,Wuustwezel,Antwerpen,"glvl,hal links binnenkom",,,,51.405064949999996,4.543808738077629
5533.0,,Hermesstraat ,4.0,1930.0,Nossegem,Vlaams-Brabant,1ste verdieping naast toilet,,,,50.8761845,4.503692
5534.0,,Koekoekstraat,2.0,1755.0,Gooik,Vlaams-Brabant,buitengevel gemeentehuis,,,,50.79475965,4.1139538219113465
5535.0,,Rue de la Loi,227.0,1000.0,Brussel,Bruxelles-Brussel,"2de verdieping, kantine",,,,50.8419155,4.3852222
5536.0,,"Zone Industrielle de l Europe II, ",1.0,7900.0,Leuze-en-Hainaut,Hainaut,"1° v,eind gang",,,,,
5537.0,,Technologiepark ,1.0,9052.0,Zwijnaarde,Oost-Vlaanderen,balie gelijkvloers,,,,51.0115976,3.7041973
5538.0,,Grensstraat  ,7.0,1830.0,Machelen,Vlaams-Brabant,glvl rechts van balie,,,,50.8815812,4.45049771801577
5539.0,,Rietschoorvelden,20.0,2170.0,Merksem,Antwerpen,achter receptie glvl,,,,51.2471345,4.428237567691923
5540.0,,Graankaai ,4.0,8800.0,Roeselare,West-Vlaanderen,gebouw administratie naast hangar,,,,50.9443814,3.1561802
5541.0,,Léon Monnoyerkaai ,11.0,1000.0,Brussel,Bruxelles-Brussel,pauzelokaal,,,,50.8824917,4.3778609
5542.0,,Léon Monnoyerkaai ,11.0,1000.0,Brussel,Bruxelles-Brussel,hoofdingang,,,,50.8824917,4.3778609
5543.0,,Industriestraat,16.0,3560.0,Lummen,Limburg,receptiegebouw,,,,51.244550149999995,5.516036120742037
5544.0,,Rue Hélène Solvay ,,5030.0,Beuzet,Namur,rez de ch,,,,,
5545.0,,Avenue de Tervuren,168.0,1150.0,Bruxelles,Bruxelles-Brussel,rez de ch,,,,50.8372772,4.410431
5546.0,,Avenue de Tervuren,188.0,1150.0,Bruxelles,Bruxelles-Brussel,"rez, 1er porte à droit",,,,50.837215,4.411280825913226
5547.0,,Drève de Prieuré ,25.0,1160.0,Bruxelles,Bruxelles-Brussel,bureau,,,,,
5548.0,,Everdongenlaan ,6.0,2300.0,Turnhout,Antwerpen,"glvl,doorgang tsn bur 6 en inkom2",,,,51.302599349999994,4.946396399070569
5549.0,,De Munt ,8.0,8800.0,Roeselare,West-Vlaanderen,in sas vr kenniscentrum,,,,50.9465025,3.1241191
5550.0,,Rue de l Industrie ,127.0,4100.0,Seraing,Liège,,,,,50.6110947,5.506228504773019
5551.0,,Rue de l Industrie ,127.0,4100.0,Seraing,Liège,,,,,50.6110947,5.506228504773019
5552.0,,Avenue du Centenaire,250.0,4102.0,Ougrée,Liège,,,,,50.58565975,5.546781804110093
5554.0,,Nieuwstraat ,78.0,9840.0,De,Oost-Vlaanderen,inkom buiten,,,,50.82761655,3.7536830946541793
5555.0,,Sportstraat),3.0,9950.0,Waarschoot,Oost-Vlaanderen,"buiten, terras cafetaria",,,,51.0991734,3.60899341018459
5556.0,,Rue de Stree s/n ,,5650.0,Walcourt,Namur,cafetaria-vestiaires,,,,50.2656555,4.3124883
5558.0,,Avenue Léopold Wiener ,60.0,1170.0,Bruxelles,Bruxelles-Brussel,entrée principale des tri,,,,50.8064285,4.409001649778105
5559.0,,Rue de Couillet ,487.0,6200.0,Châtelet,Hainaut,"rez, à côté escaliers",,,,50.397682950000004,4.497219931054586
5560.0,,Woluwedal ,30.0,1932.0,Sint-Stevens-Woluwe,Vlaams-Brabant,entrée cuisine,,,,50.8608529,4.4514718
5561.0,,Place Gabriel Petit,11.0,7500.0,Tournai,Hainaut,1ér étage à côté du Bar,,,,,
5562.0,,Rue Alphonse Gravis,51.0,7130.0,Péronnes-lez-Binche,Hainaut,,,,,50.436645,4.149972492120179
5563.0,,Rue du Moulin Blanc ,11.0,7130.0,Binche,Hainaut,salle de sport,,,,50.4181233,4.1650447
5564.0,,Buschbergerweg ,,4700.0,Eupen,Liège,Erdgeschoss/Schlieshilfe Abte,,,,50.6398739,6.027609
5565.0,,Place Donstienne,,6536.0,Donstiennes,Hainaut,local de la pétanque,,,,,
5566.0,,Rue du Miroir ,4.0,7000.0,Mons,Hainaut,au Bar,,,,50.4547593,3.9533055
5567.0,,Rue des Passages,1.0,7000.0,Mons,Hainaut," rez de ch, escalier",,,,50.45787595,3.9570344299444615
5568.0,,Rue des Arbalestriers,8.0,7000.0,Mons,Hainaut,entrée à droite contre mur,,,,50.4556793,3.9596130943812557
5569.0,,Rue Grand Place ,20.0,7000.0,Mons,Hainaut,1er étage - gauche vestiaire,,,,,
5570.0,,Rue de Nimy ,138.0,7000.0,Mons,Hainaut, à l entrée,,,,50.459344099999996,3.956463209020347
5571.0,,Place du Baquet ,3.0,6200.0,Châtelet,Hainaut,rez de ch,,,,50.4047602,4.5251289
5572.0,,Place de l Hôtel de Ville ,6.0,6200.0,Châtelet,Hainaut,rez de ch,,,,50.25158555,4.602158644565215
5573.0,,Place Wilson ,116.0,6200.0,Châtelet,Hainaut,rez de ch,,,,50.416123799999994,4.518650316309464
5574.0,,Rue Saint Anne ,,6200.0,Châtelet,Hainaut,rez de ch,,,,,
5575.0,,Rue des Champs ,2.0,6200.0,Châtelet,Hainaut,rez de ch,,,,50.4352969,4.5915379124084925
5576.0,,Rue de l Industrie ,31.0,1040.0,Bruxelles,Bruxelles-Brussel,rez de ch - hall d entrée,,,,50.8429799,4.37050275978261
5577.0,,Boulevard International ,57.0,1070.0,Bruxelles,Bruxelles-Brussel,infirmerie-rez de ch,,,,50.8131791,4.30099021867953
5578.0,,Boulevard International ,57.0,1070.0,Bruxelles,Bruxelles-Brussel,salle de Fitness-3° éta,,,,50.8131791,4.30099021867953
5579.0,,Telecomlaan ,,1831.0,Diegem,Vlaams-Brabant,3de verdieping - refter,,,,50.8833365,4.4405855
5580.0,,Rue du Luxembourg ,1.0,4960.0,Malmédy,Liège,"rez de ch, volvo poids lourds",,,,50.2259208,5.346330472277416
5581.0,,Vooruitgangstraat ,50.0,1210.0,Brussel,Bruxelles-Brussel, onthaal,,,,50.8574182,4.3595391
5582.0,,Koning Albert II laan ,16.0,1000.0,Brussel,Bruxelles-Brussel, onthaal,,,,50.8584019,4.3559395
5583.0,,Avenue Winston Churchill ,21.0,5500.0,Dinant,Namur,au quai principal,,,,50.6697616,4.550155230154847
5584.0,,pas d adresse,,,,,"Accès via N97,  parking du penaut",,,,,
5585.0,,Rue du Vélodrome ,15.0,5500.0,Anseremme,Namur,"rez de ch, vente des tickets",,,,50.23639165,4.905921066073814
5587.0,,Rue Fayais ,4.0,4950.0,Waimes,Liège,cuisine,,,,50.4212957,6.1103442
5589.0,,Nijverheidsweg ,4.0,2430.0,Eindhout,Antwerpen,control room,,,,51.11646575,5.031593950000002
5590.0,,Square de Fré,2.0,1180.0,Bruxelles,Bruxelles-Brussel,hall d accueil,,,,50.805375299999994,4.349904826673187
5591.0,,Avenue Camille Joset ,8.0,1150.0,Bruxelles,Bruxelles-Brussel,hall salle de gym,,,,50.8315927,4.3969902
5592.0,,Avenue Hansen Soulie ,45.0,1150.0,Bruxelles,Bruxelles-Brussel,salle de gym,,,,50.8290172,4.4005065
5593.0,,Rue Chant d Oiseau ,45.0,1150.0,Bruxelles,Bruxelles-Brussel,hall sous sol,,,,50.6869174,4.0826385
5594.0,,Rue Ligue du Coin de Terre ,,7780.0,Comines,Hainaut,salle de sports,,,,50.7688174,2.9964517
5595.0,,Chemin Cornet d en Haut ,,7780.0,Comines,Hainaut,dans le local arbitre,,,,,
5596.0,,Rue Romaine ,40.0,7780.0,Comines,Hainaut,dans le hall accueil,,,,50.164869350000004,5.677601294806159
5597.0,,Chaussée des Nerviens ,25.0,1300.0,Wavre,Brabant Wallon,dans le hall accueil,,,,50.723600149999996,4.607969683561386
5598.0,,Avenue Jean de la Hoese,80.0,1080.0,Bruxelles,Bruxelles-Brussel,local secretariat,,,,50.85915145,4.312914871736432
5599.0,,Carrefour de l Europe ,3.0,5530.0,Godinne,Namur,hall du bâtim. d l piscine,,,,50.34430425,4.867314238204931
5600.0,,De Libottonstraat ,,3512.0,Stevoort,Limburg,"glvl,voorkant v h gebouw",,,,50.9194632,5.2564652
5601.0,,Rue de la Station ,,7387.0,Roisin,Hainaut, infirmerie,,,,,
5602.0,,Heihoekse Kerkwegel ,11.0,9971.0,Lembeke,Oost-Vlaanderen,"glvl,buitenkant zijgevel",,,,51.19273295,3.632554940456077
5603.0,,Domaine de Cambron,1.0,7940.0,Brugelette,Hainaut,"Oasis Grote Zaal,achter resto",,,,,
5604.0,,Domaine de Cambron ,1.0,7940.0,Brugelette,Hainaut,hoek Brasserie en Stoomtrein,,,,,
5605.0,,Domaine de Cambron ,1.0,7940.0,Brugelette,Hainaut,regio Afrika muur oranje rest,,,,,
5606.0,,Domaine de Cambron,1.0,7940.0,Brugelette,Hainaut,"Ganesha,buitenzijde",,,,,
5607.0,,Domaine de Cambron ,1.0,7940.0,Brugelette,Hainaut,achterste muur bij panda s,,,,,
5608.0,,Kappelekensbamptstraat ,17.0,3500.0,Hasselt,Limburg,vanachter op terras,,,,,
5609.0,,Ten Hove ,,3510.0,Kermt,Limburg,tegen rechtermuur vd ingang,,,,50.9462543,5.2568459
5610.0,,Rosweg,,1750.0,Sint-Martens-Lennik,Vlaams-Brabant,"cafetaria-linkerpoort,na 40m 1° deur r",,,,50.8236954,4.202147
5611.0,,Square Hiernaux ,2.0,6000.0,Charleroi,Hainaut,rez de ch au secretariat,,,,50.4172838,4.4507606
5612.0,,Sterrestraat ,18.0,9160.0,Lokeren,Oost-Vlaanderen,lokaal LO20-gang inkom Sterrestr.,,,,51.100000449999996,3.9862201641827975
5613.0,,Birminghamstraat ,112.0,1070.0,Brussel,Bruxelles-Brussel,"1ste verd,fitness centrum",,,,50.8447383,4.3222668
5614.0,,Sasstraat,1.0,3500.0,Hasselt,Limburg,"glvl,bij binnenkomen ingang rechts",,,,50.93852335,5.357420278729325
5615.0,,Geleenlaan ,2.0,3600.0,Genk,Limburg,glvl poort 1bij binnenkomen rechts,,,,50.91487645,5.505199826386873
5616.0,,Maastrichtersteenweg,21.0,3680.0,Maaseik,Limburg,in EHBO-kast bij onthaal,,,,50.783610800000005,5.474650705358579
5617.0,,Nieuwstraat ,21.0,3650.0,Dilsen,Limburg,via hoofdingang commissariaat,,,,50.944859,5.675800418234838
5618.0,,Leuvensesteenweg ,30.0,2800.0,Mechelen,Antwerpen,motorenwerf aan planningslokaa,,,,51.01848945,4.491083748354295
5619.0,,Rue d Esneux ,,4171.0,Comblain-au-Pont,Liège,"hall d entrée à gauche,mur extéri",,,,50.5071719,5.574394
5620.0,,Sasstraat,2.0,3500.0,Hasselt,Limburg,distributiecentrum Hasselt-warehouse,,,,50.9384218,5.3613636324279845
5621.0,,Smallandlaan ,9.0,2660.0,Hoboken,Antwerpen,glvl aan de trap,,,,51.18221285,4.334762360360884
5622.0,,Kerrebroek ,,9850.0,Nevele,Oost-Vlaanderen,"B04,01bureaugebouw,afd 4,ingang",,,,51.0279573,3.5366037
5623.0,,Technologiepark ,21.0,9052.0,Zwijnaarde,Oost-Vlaanderen,"Oost-vleugel,4de verd,receptie",,,,51.01293485,3.7139858704050672
5624.0,,Beaulieustraat,6.0,1830.0,Machelen,Vlaams-Brabant,EHBO-lokaalachteraan mannenwc,,,,50.9063427,4.4275156
5625.0,,Kroonstraat,,1750.0,Lennik,Vlaams-Brabant,meteen rechts als je binnenkomt,,,,50.8052218,4.1535137
5626.0,,Marsveldplein l),5.0,1000.0,Brussel,Bruxelles-Brussel,"19de verdiep, in eetzaal",,,,,
5627.0,,Kiekenmarkt,32.0,1000.0,Brussel,Bruxelles-Brussel,"1ste verd,fitness centrum",,,,50.8487091,4.3510338
5628.0,,Doornveld ,130.0,1731.0,Zellik,Vlaams-Brabant,"zone 2,loungeruimte,tussen toiletten",,,,50.8918225,4.261347844509848
5629.0,,De Leiteweg t,13.0,8020.0,Oostkamp,West-Vlaanderen,"entrée principale,rez,sur mur droit",,,,,
5630.0,,Brusselsesteenweg,340.0,3090.0,Overijse,Vlaams-Brabant,bureau Anne De Pauw-oude ate,,,,51.0105818,4.474152383154507
5631.0,,Rue Sainte-Anne,152.0,1300.0,Wavre,Brabant Wallon,débaras derrière l accueil,,,,50.717578399999994,4.597490453527559
5632.0,,Kortrijkstraat ,72.0,9790.0,Wortegem-Petegem,Oost-Vlaanderen,thv Het Kantientje met AVIA 200k,,,,50.8134647,3.326671857418921
5633.0,,Nellekensweg,1.0,9790.0,Wortegem-Petegem,Oost-Vlaanderen,in inkomhal benedenverdieping,,,,50.836927349999996,3.558619268339693
5634.0,,Transportstraat ,1.0,3980.0,Tessenderlo,Limburg,vooraan a.d. receptie,,,,51.0693276,5.1441005
5636.0,,Allée des Noisetiers ,4.0,4031.0,Angleur,Liège,cuisine,,,,50.59935945,5.572065995924282
5637.0,,Rue de Milmort,670.0,4041.0,Milmort,Liège,"rez,atelier à côté du bureau d",,,,50.6874034,5.6095207
5638.0,,Rue de la Plaine ,11.0,6900.0,Marche-en-Famenne,Luxembourg,hall d entrée,,,,50.24463,5.331897372441255
5639.0,,Rue de l Enseignement ,14.0,7140.0,Morlanwelz,Hainaut,hall principalétudiants,,,,50.45696075,4.205250859039518
5641.0,,Nijverheidslaan ,11.0,8970.0,Poperinge,West-Vlaanderen,"glvl verd, ingang productie",,,,50.851103,2.738298812651259
5642.0,,Nijverheidslstraat ,8.0,8970.0,Poperinge,West-Vlaanderen,"Glv, burelen",,,,,
5643.0,,Avenue des Petits Sapins,27.0,4900.0,Spa,Liège,hall accueil,,,,50.48959725,5.901715397944206
5644.0,,Rue du Husquet,27.0,4820.0,Dison,Liège,salle de gym,,,,50.61045945,5.848595077669803
5645.0,,Avenue Jardin Ecole ,,4820.0,Dison,Liège,local toilettes,,,,50.6052359,5.8476215
5646.0,,Avenue Jardin Ecole ,,4820.0,Dison,Liège,local maitre nageur,,,,50.6052359,5.8476215
5647.0,,Rue de l Industrie ,44.0,4820.0,Dison,Liège,cafetaria,,,,49.558779,5.737594329898119
5648.0,,Rue Neuve,79.0,4820.0,Dison,Liège,salle de sports,,,,50.5658984,5.803310999363079
5649.0,,Rue de Verviers ,360.0,4820.0,Dison,Liège,salle de gym,,,,50.5985779,5.8600227
5650.0,,Avenue du Centre ,248.0,4820.0,Dison,Liège, vestiaire arbitre,,,,50.6052168,5.8708863
5651.0,,Avenue du Centre ,141.0,4820.0,Dison,Liège,vestiaire arbitre,,,,50.6096046,5.877485231211178
5652.0,,Place Simon Gathoye ,2.0,4820.0,Dison,Liège,salle de gym,,,,50.599403249999995,5.860141060657776
5653.0,,Avenue Pire Pierre ,30.0,4820.0,Dison,Liège, hall d accueil,,,,,
5654.0,,Place d Audregnies,25.0,7382.0,Quiévrain,Hainaut,rez buvette face à l entrée,,,,50.3846207,3.7200878
5655.0,,Rue de la Cible ,5.0,1210.0,Bruxelles,Bruxelles-Brussel,"accueil de la maison, rez de ch",,,,,
5656.0,,Prins Kavellei ,108.0,2930.0,Brasschaat,Antwerpen,"direct na sas,inkomhal,rechterk",,,,51.3001568,4.4914772
5657.0,,Jan Van Gentstraat,1.0,2018.0,Antwerpen,Antwerpen,5de verdieping aan liftkoker,,,,51.20575555,4.387687826068617
5658.0,,Jan van Gentstraat,7.0,2018.0,Antwerpen,Antwerpen,verdieping -2 aan liftkoker,,,,51.17402895,3.7605299769712976
5659.0,,Schoolstraat ,13.0,1980.0,Zemst,Vlaams-Brabant,"ingang,recht voor je binnenkomt",,,,51.02933685,4.48020426631232
5660.0,,Driesstraat,40.0,1982.0,Elewijt,Vlaams-Brabant,inkomhal naar links,,,,50.9319043,4.491336554156037
5661.0,,Chaussée d Alsemberg,1021.0,1420.0,Braine-l Alleud,Brabant Wallon,extérieur Caddymaster,,,,50.71839145,4.340048332138453
5665.0,,Koningin Astridlaan ,279.0,1830.0,Machelen,Vlaams-Brabant,ingang helemaal rechtdoor,,,,50.846883500000004,4.466245548832415
5666.0,,Heidestraat),71.0,1742.0,Sint-Katherina-lombeek,Vlaams-Brabant,glvl aan publieke ingang nst deur,,,,51.0276316,4.0572085864776355
5667.0,,1ère Avenue ,66.0,4040.0,Herstal,Liège,,,,,50.6923284,5.6078942
5668.0,,Egide Walschaertsstraat,15.0,2800.0,Mechelen,Antwerpen,,,,,51.0022058,4.4644280882211085
5669.0,,Rue G. Lemaître ,57.0,6041.0,Gosselies,Hainaut,,,,,,
5670.0,,Avenue de Schiphol ,3.0,1140.0,Bruxelles,Bruxelles-Brussel,,,,,50.8749957,4.4152354
5672.0,,Domaine de Cambron,,7940.0,Brugelette,Hainaut,,,,,50.5889473,3.8867669
5673.0,,Domaine de Cambron,,7940.0,Brugelette,Hainaut,,,,,50.5889473,3.8867669
5674.0,,Molenstraat ,,9840.0,Zevergem,Oost-Vlaanderen,,,,,50.9838383,3.6976599
5675.0,,Kleine Waregemstraat ,33.0,8530.0,Harelbeke,West-Vlaanderen,,,,,,
5676.0,,Avenue Zenobe Gramme ,46.0,1300.0,Wavre,Brabant Wallon,,,,,50.8793275,4.3855778
5677.0,,Isidoor Crockaertstraat ,25.0,1731.0,Zellik,Vlaams-Brabant,,,,,,
5679.0,,Stationsstraat ),1.0,3520.0,Zonhoven,Limburg,,,,,50.98345945,5.352138371267285
5684.0,,Rue d Elouges ,86.0,7370.0,Dour,Hainaut,,,,,50.3957017,3.7728313
5685.0,,Temselaan,100.0,1853.0,Strombeek-Bever,Vlaams-Brabant,,,,,50.905053949999996,4.343029346915894
5686.0,,Zavelberg,10.0,3980.0,Tessenderlo,Limburg,,,,,51.052630949999994,5.036094319281789
5687.0,,Heilig Hartlaan ,21.0,3980.0,Tessenderlo,Limburg,,,,,50.949077849999995,4.045655619113615
5688.0,,Chaussée de Namur ,88.0,1300.0,Wavre,Brabant Wallon,,,,,50.70319859999999,4.616367964611931
5689.0,,Karreweg ,15.0,9810.0,Nazareth,Oost-Vlaanderen,,,,,50.9571647,3.5475969
5690.0,,Z.4 Broekooi ,220.0,1730.0,Asse,Vlaams-Brabant,,,,,50.89969855,4.250064917312314
5691.0,,Beekstraat,21.0,8500.0,Kortrijk,West-Vlaanderen,,,,,50.81994005,3.285000022898801
5692.0,,Postweg ,2.0,1602.0,Vlezenbeek,Vlaams-Brabant,,,,,50.81483715,4.257536268942549
5693.0,,Galerie Jardin d Harscamp ,4.0,5000.0,Namur,Namur,,,,,50.4640986,4.8662772
5694.0,,Meerspoort ,51.0,9700.0,Oudenaarde,Oost-Vlaanderen,,,,,50.84324665,3.598777
5695.0,,Sportlaan ,5.0,1770.0,Liedekerke,Vlaams-Brabant,,,,,50.86772195,4.171578473673886
5696.0,,Rue de Fraire ,36.0,5537.0,Bioul,Namur,,,,,50.3222141,4.7408337
5697.0,,Zuidstraat ,15.0,8560.0,Wevelgem,West-Vlaanderen,,,,,50.8089862,3.076844450072887
5698.0,,Sportpark ,2.0,2480.0,Dessel,Antwerpen,,,,,50.8581309,5.392420465875428
5699.0,,Stadionlaan ,48.0,8210.0,Zedelgem,West-Vlaanderen,,,,,51.1399532,3.1528248224830984
5700.0,,Route de la Croix Corin LGL ,23.0,6840.0,Grandvoir,Luxembourg,,,,,,
5701.0,,Vlaamse Kaai ,76.0,2000.0,Antwerpen,Antwerpen,,,,,,
5702.0,,Tulpinstraatt,,3500.0,Hasselt,Limburg,,,,,,
5703.0,,Rue Belle Vue ,41.0,7370.0,Dour,Hainaut,,,,,49.60745645,5.819652616429962
5704.0,,Torleylaan ,100.0,1654.0,Huizingen,Vlaams-Brabant,,,,,50.7432052,4.281187296653487
5705.0,,Torleylaan ,100.0,1654.0,Huizingen,Vlaams-Brabant,,,,,50.7432052,4.281187296653487
5706.0,,Rue de Fragnée ,2.0,4000.0,Liège,Liège,,,,,50.626691449999996,5.572074373313308
5707.0,,PI HAUTS SARTS - 2ème Avenue ,4.0,4040.0,Herstal,Liège,,,,,,
5708.0,,Parc De Dochamps ,1.0,6960.0,Manhay,Luxembourg,,,,,,
5709.0,,Rue Entre deux Bois,55.0,4670.0,Blégny,Liège,,,,,50.6625518,5.7308386164054355
5710.0,,Rue de Renory,360.0,4031.0,Angleur,Liège,,,,,50.6133755,5.5789159
5711.0,,Rue du Pays Bas,51.0,6061.0,Montignies-sur-Sambre,Hainaut,,,,,,
5712.0,,Rue Renory ,418.0,4031.0,Angleur,Liège,,,,,50.6072631,5.5663318
5713.0,,Rue Renory ,418.0,4031.0,Angleur,Liège,,,,,50.6072631,5.5663318
5714.0,,Rue Ernest Solvay,208.0,4100.0,Boncelles,Liège,,,,,50.61045545,5.547285350000001
5715.0,,Boulevard Industriel,80.0,7700.0,Mouscron,Hainaut,,,,,50.7510728,3.2622844
5716.0,,Rue du Progres ,32.0,5555.0,Graide,Namur,,,,,49.8575596,5.270279610857929
5717.0,,Rue de l Aeropostale,8.0,4460.0,Grâce-Hollogne,Liège,,,,,50.652822,5.479919207380857
5718.0,,Rue de l Aeropostale ,8.0,4460.0,Grâce-Hollogne,Liège,,,,,50.652822,5.479919207380857
5719.0,,Rue de Merdorp,10.0,5020.0,Malonne,Namur,,,,,50.6245424,5.005026449999999
5720.0,,Rue du Grand Babin ,104.0,5020.0,Malonne,Namur,,,,,50.4276217,4.794479
5721.0,,Rue Neuve 8 ,8.0,4530.0,Villers-le-Bouillet,Liège,,,,,,
5722.0,,Rue Hermanmont ,1.0,6690.0,Vielsalm,Luxembourg,,,,,50.286573700000005,5.918214441842478
5723.0,,Rue des Chasseurs Ardennais ),,6690.0,Vielsalm,Luxembourg,,,,,50.2868668,5.8933647
5724.0,,Avenue de la Résistance,,6690.0,Vielsalm,Luxembourg,,,,,50.3289622,5.9028639
5725.0,,Rue Hermanmont 1 ,1.0,6690.0,Vielsalm,Luxembourg,,,,,,
5726.0,,Minister de Taeyelaan ,13.0,8500.0,Kortrijk,West-Vlaanderen,,,,,50.82318545,3.286930548347976
5727.0,,Nieuwelaan ,38.0,1861.0,Meise,Vlaams-Brabant,,,,,50.9308889,4.3231905
5728.0,Appareil fixe-Vast apparaat,Eikelberg,3.0,8340.0,Damme,West-Vlaanderen,Links tegen de muur aan inkom,Oui-Ja,Oui-Ja,,51.21450815,3.3102262926415893
5728.0,,Eikelberg ,3.0,8340.0,Damme,West-Vlaanderen,,,,,51.21450815,3.3102262926415893
5729.0,,Europalaan ,3.0,2840.0,Terhagen,Antwerpen,,,,,51.0767276,4.4028615
5730.0,,Avenue de l Energie ,33.0,4432.0,Alleur,Liège,,,,,50.6772359,5.535850201374236
5731.0,,Industrieweg,106.0,3980.0,Tessenderlo,Limburg,,,,,51.06069485,5.154568178671407
5732.0,,Technologiepark ,7.0,9052.0,Zwijnaarde,Oost-Vlaanderen,,,,,51.0115976,3.7041973
5733.0,,Ingberthoeveweg ,6.0,2630.0,Aartselaar,Antwerpen,,,,,51.148786099999995,4.397059340957416
5734.0,,Moerstraat ,58.0,9031.0,Drongen,Oost-Vlaanderen,,,,,51.0409279,3.5930722
5735.0,,Sportlaan ,1.0,9630.0,Zwalm,Oost-Vlaanderen,,,,,50.87605485,3.7318463647467617
5736.0,,Damputstraat ,39.0,9220.0,HammeO.-Vl.),Oost-Vlaanderen,,,,,51.0935234,4.1421952
5737.0,,Grand Route ,73.0,4367.0,Crisnée,Liège,,,,,50.7080168,5.398499099999999
5738.0,,Bijlokekaai,7.0,9000.0,Gent,Oost-Vlaanderen,,,,,51.04458115,3.71919221190139
5739.0,,Pastorijstraat,30.0,3530.0,Houthalen-Helchteren,Limburg,,,,,51.028413400000005,5.372439769156266
5740.0,,Sportstraat ,,3530.0,Houthalen-Helchteren,Limburg,,,,,51.0604858,5.3873563
5741.0,,Saviostraat ,,3530.0,Houthalen-Helchteren,Limburg,,,,,51.0250255,5.4017221
5742.0,,Varenstraat,,3530.0,Houthalen-Helchteren,Limburg,,,,,51.02092805,5.399399026513185
5743.0,,Vogelkersstraat ,11.0,3530.0,Houthalen-Helchteren,Limburg,,,,,51.02431915,5.478822921798313
5744.0,,Guldensporenlaan ,,3530.0,Houthalen-Helchteren,Limburg,,,,,51.0431272,5.358159
5745.0,,Rue du Rempart ,16.0,7900.0,Leuze-en-Hainaut,Hainaut,,,,,50.40435305,4.5247155725164205
5746.0,,Avenue Gabriël Petit ,6.0,7940.0,Brugelette,Hainaut,,,,,,
5747.0,,Smordelsplein,5.0,3000.0,Leuven,Vlaams-Brabant,,,,,,
5748.0,,Avenue des Villas,15.0,1340.0,Ottignies,Brabant Wallon,,,,,50.6710085,4.566133256264159
5749.0,,Avenue des Villas ,15.0,1340.0,Ottignies,Brabant Wallon,,,,,50.6710085,4.566133256264159
5750.0,,Rue de Clairvaux ,,1348.0,Louvain-la-Neuve,Brabant Wallon,,,,,50.6771483,4.6210158
5751.0,,Rue du Fond des Fourches ,20.0,4041.0,Vottem,Liège,,,,,50.680974,5.5762585
5752.0,,Interleuvenlaan,40.0,3001.0,Leuven,Vlaams-Brabant,,,,,50.8467433,4.7314633
5753.0,,Kortestraat,12.0,3830.0,Wellen,Limburg,,,,,50.8423656,5.34251022183345
5754.0,,Rue Tienne de la Petite Bilande ,140.0,1300.0,Wavre,Brabant Wallon,,,,,,
5756.0,,Rue Henri de Leez ),22.0,5031.0,Grand-Leez,Namur,,,,,50.5818664,4.7634047
5757.0,,Rue Château ,72.0,5590.0,Ciney,Namur,,,,,,
5758.0,,Rue Godin,4.0,4800.0,Ensival,Liège,,,,,50.583259049999995,5.839663258084579
5759.0,,Hendriklei ,69.0,2660.0,Hoboken,Antwerpen,,,,,51.1883975,4.370064893518517
5760.0,,Kampweg,80.0,3582.0,Koersel,Limburg,,,,,51.0812337,5.2685581
5761.0,,Koningsstraat,80.0,1000.0,Brussel,Bruxelles-Brussel,,,,,50.8474418,4.3625711
5763.0,,Rue des Guillemins,26.0,4000.0,Liège,Liège,,,,,50.6295599,5.5680035
5765.0,,Avenue Georges Lemaitre,30.0,6041.0,Gosselies,Hainaut,,,,,50.472179350000005,4.471003320882884
5766.0,,Noordkustlaan,10.0,1700.0,Dilbeek,Vlaams-Brabant,,,,,50.87475465,4.2818407236382665
5767.0,,Posthofbrug ,12.0,2600.0,Berchem,Antwerpen,,,,,51.19403925,4.434380899999994
5768.0,,Moerstraat ,58.0,9031.0,Drongen,Oost-Vlaanderen,,,,,51.0409279,3.5930722
